competition_level,simulation_id,policy,efficiency_score,overall_match_rate,total_rounds,policy_matches,policy_unmatches,policy_total_agents,policy_match_rate,avg_quality,avg_rounds_matched,avg_rounds_all
Competition 0.5,58,Greedy,0.9257740136785753,1.0,40,5,0,5,1.0,6.895853331256997,1.0,1.0
Competition 0.5,58,Threshold_6,0.9257740136785753,1.0,40,5,0,5,1.0,8.383230832327726,1.8,1.8
Competition 0.5,58,Threshold_8,0.9257740136785753,1.0,40,5,0,5,1.0,7.548952637002413,10.6,10.6
Competition 0.5,58,Optimal_Stopping,0.9257740136785753,1.0,40,5,0,5,1.0,7.380490255172262,26.6,26.6
Competition 0.5,59,Greedy,0.8250264587275362,1.0,40,5,0,5,1.0,4.235619594900983,1.0,1.0
Competition 0.5,59,Threshold_6,0.8250264587275362,1.0,40,5,0,5,1.0,7.197315713963755,1.2,1.2
Competition 0.5,59,Threshold_8,0.8250264587275362,1.0,40,5,0,5,1.0,8.481210968686113,13.0,13.0
Competition 0.5,59,Optimal_Stopping,0.8250264587275362,1.0,40,5,0,5,1.0,5.000015210639761,28.0,28.0
Competition 0.5,60,Greedy,0.8746961311030506,1.0,40,5,0,5,1.0,6.325265866750931,1.0,1.0
Competition 0.5,60,Threshold_6,0.8746961311030506,1.0,40,5,0,5,1.0,8.305546132842254,2.2,2.2
Competition 0.5,60,Threshold_8,0.8746961311030506,1.0,40,5,0,5,1.0,6.8386764216340215,17.2,17.2
Competition 0.5,60,Optimal_Stopping,0.8746961311030506,1.0,40,5,0,5,1.0,6.14619770003392,19.0,19.0
Competition 0.5,61,Greedy,0.8736134027447098,1.0,40,5,0,5,1.0,5.415098794705816,1.0,1.0
Competition 0.5,61,Threshold_6,0.8736134027447098,1.0,40,5,0,5,1.0,7.877462313839777,1.8,1.8
Competition 0.5,61,Threshold_8,0.8736134027447098,1.0,40,5,0,5,1.0,9.03423304082485,3.2,3.2
Competition 0.5,61,Optimal_Stopping,0.8736134027447098,1.0,40,5,0,5,1.0,6.770108287844678,20.2,20.2
Competition 0.5,62,Greedy,0.890686184776481,1.0,40,5,0,5,1.0,4.337712131018956,1.0,1.0
Competition 0.5,62,Threshold_6,0.890686184776481,1.0,40,5,0,5,1.0,7.462171693463617,4.6,4.6
Competition 0.5,62,Threshold_8,0.890686184776481,1.0,40,5,0,5,1.0,6.293980926072012,17.0,17.0
Competition 0.5,62,Optimal_Stopping,0.890686184776481,1.0,40,5,0,5,1.0,7.378785452017762,26.2,26.2
Competition 0.5,63,Greedy,0.9003654525695441,1.0,40,5,0,5,1.0,5.407009870699943,1.0,1.0
Competition 0.5,63,Threshold_6,0.9003654525695441,1.0,40,5,0,5,1.0,8.60278386598689,4.6,4.6
Competition 0.5,63,Threshold_8,0.9003654525695441,1.0,40,5,0,5,1.0,8.649922497437249,5.4,5.4
Competition 0.5,63,Optimal_Stopping,0.9003654525695441,1.0,40,5,0,5,1.0,6.43224469967286,33.2,33.2
Competition 0.5,64,Greedy,0.8681976993674579,1.0,40,5,0,5,1.0,5.9087018164313525,1.0,1.0
Competition 0.5,64,Threshold_6,0.8681976993674579,1.0,40,5,0,5,1.0,6.945671056960104,4.8,4.8
Competition 0.5,64,Threshold_8,0.8681976993674579,1.0,40,5,0,5,1.0,6.9303474233225355,25.4,25.4
Competition 0.5,64,Optimal_Stopping,0.8681976993674579,1.0,40,5,0,5,1.0,4.717675798638943,26.6,26.6
Competition 0.5,65,Greedy,0.9476684732475984,1.0,40,5,0,5,1.0,6.327143636849968,1.0,1.0
Competition 0.5,65,Threshold_6,0.9476684732475984,1.0,40,5,0,5,1.0,7.677733931725356,1.0,1.0
Competition 0.5,65,Threshold_8,0.9476684732475984,1.0,40,5,0,5,1.0,8.743713945018749,2.8,2.8
Competition 0.5,65,Optimal_Stopping,0.9476684732475984,1.0,40,5,0,5,1.0,8.350422891462788,23.8,23.8
Competition 0.5,66,Greedy,0.882619666271255,1.0,40,5,0,5,1.0,3.8725480256877702,1.0,1.0
Competition 0.5,66,Threshold_6,0.882619666271255,1.0,40,5,0,5,1.0,8.401993852070712,4.0,4.0
Competition 0.5,66,Threshold_8,0.882619666271255,1.0,40,5,0,5,1.0,6.259058146638582,18.2,18.2
Competition 0.5,66,Optimal_Stopping,0.882619666271255,1.0,40,5,0,5,1.0,7.72632708561069,13.6,13.6
Competition 0.5,67,Greedy,0.8944855191838365,1.0,40,5,0,5,1.0,4.991003827454425,1.0,1.0
Competition 0.5,67,Threshold_6,0.8944855191838365,1.0,40,5,0,5,1.0,6.988191397916762,2.4,2.4
Competition 0.5,67,Threshold_8,0.8944855191838365,1.0,40,5,0,5,1.0,6.713094454649277,27.4,27.4
Competition 0.5,67,Optimal_Stopping,0.8944855191838365,1.0,40,5,0,5,1.0,5.692628156737252,27.4,27.4
Competition 0.5,68,Greedy,0.8790996441534684,1.0,40,5,0,5,1.0,6.683975694368803,1.0,1.0
Competition 0.5,68,Threshold_6,0.8790996441534684,1.0,40,5,0,5,1.0,7.784265076135233,2.2,2.2
Competition 0.5,68,Threshold_8,0.8790996441534684,1.0,40,5,0,5,1.0,8.997158266459916,7.8,7.8
Competition 0.5,68,Optimal_Stopping,0.8790996441534684,1.0,40,5,0,5,1.0,5.416151276440517,33.0,33.0
Competition 0.5,69,Greedy,0.8243875150158466,1.0,40,5,0,5,1.0,2.9394206234281297,1.0,1.0
Competition 0.5,69,Threshold_6,0.8243875150158466,1.0,40,5,0,5,1.0,8.381372023996878,3.0,3.0
Competition 0.5,69,Threshold_8,0.8243875150158466,1.0,40,5,0,5,1.0,9.489935951155108,4.6,4.6
Competition 0.5,69,Optimal_Stopping,0.8243875150158466,1.0,40,5,0,5,1.0,5.313532667647092,35.8,35.8
Competition 0.5,70,Greedy,0.9099984425246734,1.0,40,5,0,5,1.0,5.085831632673893,1.0,1.0
Competition 0.5,70,Threshold_6,0.9099984425246734,1.0,40,5,0,5,1.0,8.066691289179975,1.2,1.2
Competition 0.5,70,Threshold_8,0.9099984425246734,1.0,40,5,0,5,1.0,9.165044239673618,3.4,3.4
Competition 0.5,70,Optimal_Stopping,0.9099984425246734,1.0,40,5,0,5,1.0,6.516178953165182,24.2,24.2
Competition 0.5,71,Greedy,0.9209166406848877,1.0,40,5,0,5,1.0,8.672931599843306,1.0,1.0
Competition 0.5,71,Threshold_6,0.9209166406848877,1.0,40,5,0,5,1.0,7.771377103852778,2.6,2.6
Competition 0.5,71,Threshold_8,0.9209166406848877,1.0,40,5,0,5,1.0,8.470584448021366,13.4,13.4
Competition 0.5,71,Optimal_Stopping,0.9209166406848877,1.0,40,5,0,5,1.0,5.043714863585026,33.6,33.6
Competition 0.5,72,Greedy,0.9055872908837357,1.0,40,5,0,5,1.0,4.1401743307132275,1.0,1.0
Competition 0.5,72,Threshold_6,0.9055872908837357,1.0,40,5,0,5,1.0,8.614830620218145,1.6,1.6
Competition 0.5,72,Threshold_8,0.9055872908837357,1.0,40,5,0,5,1.0,8.954136568867586,3.2,3.2
Competition 0.5,72,Optimal_Stopping,0.9055872908837357,1.0,40,5,0,5,1.0,8.378684449187574,16.0,16.0
Competition 0.5,73,Greedy,0.9240993555913382,1.0,40,5,0,5,1.0,6.239595522545049,1.0,1.0
Competition 0.5,73,Threshold_6,0.9240993555913382,1.0,40,5,0,5,1.0,8.869517105898227,1.2,1.2
Competition 0.5,73,Threshold_8,0.9240993555913382,1.0,40,5,0,5,1.0,9.460775782795361,6.2,6.2
Competition 0.5,73,Optimal_Stopping,0.9240993555913382,1.0,40,5,0,5,1.0,5.533850967067382,33.0,33.0
Competition 0.5,74,Greedy,0.9011630478126788,1.0,40,5,0,5,1.0,6.291318619622643,1.0,1.0
Competition 0.5,74,Threshold_6,0.9011630478126788,1.0,40,5,0,5,1.0,7.142582042543056,1.2,1.2
Competition 0.5,74,Threshold_8,0.9011630478126788,1.0,40,5,0,5,1.0,5.543880035070038,25.0,25.0
Competition 0.5,74,Optimal_Stopping,0.9011630478126788,1.0,40,5,0,5,1.0,6.853071047137914,16.0,16.0
Competition 0.5,75,Greedy,0.8633806601027533,1.0,40,5,0,5,1.0,6.184367654791048,1.0,1.0
Competition 0.5,75,Threshold_6,0.8633806601027533,1.0,40,5,0,5,1.0,9.265998642708054,1.4,1.4
Competition 0.5,75,Threshold_8,0.8633806601027533,1.0,40,5,0,5,1.0,9.341778457306003,5.8,5.8
Competition 0.5,75,Optimal_Stopping,0.8633806601027533,1.0,40,5,0,5,1.0,4.873497173549653,26.8,26.8
Competition 0.5,76,Greedy,0.8598281767944538,1.0,40,5,0,5,1.0,5.208601751907334,1.0,1.0
Competition 0.5,76,Threshold_6,0.8598281767944538,1.0,40,5,0,5,1.0,7.640717858508623,1.4,1.4
Competition 0.5,76,Threshold_8,0.8598281767944538,1.0,40,5,0,5,1.0,7.355814719795871,17.8,17.8
Competition 0.5,76,Optimal_Stopping,0.8598281767944538,1.0,40,5,0,5,1.0,4.645301479150338,26.2,26.2
Competition 0.5,77,Greedy,0.924668181608819,1.0,40,5,0,5,1.0,7.185973635649747,1.0,1.0
Competition 0.5,77,Threshold_6,0.924668181608819,1.0,40,5,0,5,1.0,8.10346683922238,1.4,1.4
Competition 0.5,77,Threshold_8,0.924668181608819,1.0,40,5,0,5,1.0,7.750097362678678,14.4,14.4
Competition 0.5,77,Optimal_Stopping,0.924668181608819,1.0,40,5,0,5,1.0,6.520672294243228,14.8,14.8
Competition 0.5,78,Greedy,0.8858766631776523,1.0,40,5,0,5,1.0,4.4183274096449825,1.0,1.0
Competition 0.5,78,Threshold_6,0.8858766631776523,1.0,40,5,0,5,1.0,7.829064477520545,3.4,3.4
Competition 0.5,78,Threshold_8,0.8858766631776523,1.0,40,5,0,5,1.0,7.6995243593471425,15.0,15.0
Competition 0.5,78,Optimal_Stopping,0.8858766631776523,1.0,40,5,0,5,1.0,5.432886002657307,33.2,33.2
Competition 0.5,79,Greedy,0.8935797633570945,1.0,40,5,0,5,1.0,5.672541112017326,1.0,1.0
Competition 0.5,79,Threshold_6,0.8935797633570945,1.0,40,5,0,5,1.0,7.66306679381948,2.6,2.6
Competition 0.5,79,Threshold_8,0.8935797633570945,1.0,40,5,0,5,1.0,7.994718901558909,15.0,15.0
Competition 0.5,79,Optimal_Stopping,0.8935797633570945,1.0,40,5,0,5,1.0,6.702518818443004,20.0,20.0
Competition 0.5,80,Greedy,0.9313642572511618,1.0,40,5,0,5,1.0,5.312818974667144,1.0,1.0
Competition 0.5,80,Threshold_6,0.9313642572511618,1.0,40,5,0,5,1.0,8.08517174599939,3.0,3.0
Competition 0.5,80,Threshold_8,0.9313642572511618,1.0,40,5,0,5,1.0,6.381370362823843,17.2,17.2
Competition 0.5,80,Optimal_Stopping,0.9313642572511618,1.0,40,5,0,5,1.0,8.122904867832151,8.6,8.6
Competition 0.5,81,Greedy,0.8500047391506591,1.0,40,5,0,5,1.0,3.560903213638818,1.0,1.0
Competition 0.5,81,Threshold_6,0.8500047391506591,1.0,40,5,0,5,1.0,8.11759811908694,3.0,3.0
Competition 0.5,81,Threshold_8,0.8500047391506591,1.0,40,5,0,5,1.0,3.967904314471666,33.2,33.2
Competition 0.5,81,Optimal_Stopping,0.8500047391506591,1.0,40,5,0,5,1.0,5.749526391475813,21.6,21.6
Competition 0.5,82,Greedy,0.8754931024165297,1.0,40,5,0,5,1.0,4.35680945342112,1.0,1.0
Competition 0.5,82,Threshold_6,0.8754931024165297,1.0,40,5,0,5,1.0,8.267639101161578,3.8,3.8
Competition 0.5,82,Threshold_8,0.8754931024165297,1.0,40,5,0,5,1.0,9.190033107789528,6.2,6.2
Competition 0.5,82,Optimal_Stopping,0.8754931024165297,1.0,40,5,0,5,1.0,5.756461875061973,35.4,35.4
Competition 0.5,83,Greedy,0.908036156731541,1.0,40,5,0,5,1.0,7.100875095961756,1.0,1.0
Competition 0.5,83,Threshold_6,0.908036156731541,1.0,40,5,0,5,1.0,7.624970460737636,7.6,7.6
Competition 0.5,83,Threshold_8,0.908036156731541,1.0,40,5,0,5,1.0,5.879293917816599,24.6,24.6
Competition 0.5,83,Optimal_Stopping,0.908036156731541,1.0,40,5,0,5,1.0,5.809442930703311,14.8,14.8
Competition 0.5,84,Greedy,0.8554360187963719,1.0,40,5,0,5,1.0,5.466067374907047,1.0,1.0
Competition 0.5,84,Threshold_6,0.8554360187963719,1.0,40,5,0,5,1.0,8.74631224476202,2.0,2.0
Competition 0.5,84,Threshold_8,0.8554360187963719,1.0,40,5,0,5,1.0,7.785878506569934,17.8,17.8
Competition 0.5,84,Optimal_Stopping,0.8554360187963719,1.0,40,5,0,5,1.0,5.959601010024089,26.6,26.6
Competition 0.5,85,Greedy,0.8951808423959374,1.0,40,5,0,5,1.0,7.250948297777782,1.0,1.0
Competition 0.5,85,Threshold_6,0.8951808423959374,1.0,40,5,0,5,1.0,5.085174698742863,25.0,25.0
Competition 0.5,85,Threshold_8,0.8951808423959374,1.0,40,5,0,5,1.0,6.5210911582867706,20.2,20.2
Competition 0.5,85,Optimal_Stopping,0.8951808423959374,1.0,40,5,0,5,1.0,5.445963823658849,13.0,13.0
Competition 0.5,86,Greedy,0.868140672654012,1.0,40,5,0,5,1.0,5.154497650160037,1.0,1.0
Competition 0.5,86,Threshold_6,0.868140672654012,1.0,40,5,0,5,1.0,7.1296485127512454,3.0,3.0
Competition 0.5,86,Threshold_8,0.868140672654012,1.0,40,5,0,5,1.0,6.9547141228061635,18.2,18.2
Competition 0.5,86,Optimal_Stopping,0.868140672654012,1.0,40,5,0,5,1.0,6.026264291102033,20.0,20.0
Competition 0.5,87,Greedy,0.9367946117951788,1.0,40,5,0,5,1.0,7.98167401125458,1.0,1.0
Competition 0.5,87,Threshold_6,0.9367946117951788,1.0,40,5,0,5,1.0,7.5556768707322615,3.6,3.6
Competition 0.5,87,Threshold_8,0.9367946117951788,1.0,40,5,0,5,1.0,9.106756875064184,10.2,10.2
Competition 0.5,87,Optimal_Stopping,0.9367946117951788,1.0,40,5,0,5,1.0,5.5180184557469,30.0,30.0
Competition 0.5,88,Greedy,0.9519331551254039,1.0,40,5,0,5,1.0,6.539381781200565,1.0,1.0
Competition 0.5,88,Threshold_6,0.9519331551254039,1.0,40,5,0,5,1.0,7.656461934704582,4.6,4.6
Competition 0.5,88,Threshold_8,0.9519331551254039,1.0,40,5,0,5,1.0,8.947654147897637,4.0,4.0
Competition 0.5,88,Optimal_Stopping,0.9519331551254039,1.0,40,5,0,5,1.0,4.565599708112799,33.6,33.6
Competition 0.5,89,Greedy,0.8472233261187859,1.0,40,5,0,5,1.0,5.664716723317717,1.0,1.0
Competition 0.5,89,Threshold_6,0.8472233261187859,1.0,40,5,0,5,1.0,7.779467187277811,5.4,5.4
Competition 0.5,89,Threshold_8,0.8472233261187859,1.0,40,5,0,5,1.0,7.648094799919148,12.6,12.6
Competition 0.5,89,Optimal_Stopping,0.8472233261187859,1.0,40,5,0,5,1.0,4.142436897529541,26.8,26.8
Competition 0.5,90,Greedy,0.8957631907745285,1.0,40,5,0,5,1.0,6.49595996928758,1.0,1.0
Competition 0.5,90,Threshold_6,0.8957631907745285,1.0,40,5,0,5,1.0,8.193969444761999,2.6,2.6
Competition 0.5,90,Threshold_8,0.8957631907745285,1.0,40,5,0,5,1.0,6.260562831803088,17.8,17.8
Competition 0.5,90,Optimal_Stopping,0.8957631907745285,1.0,40,5,0,5,1.0,6.465193355008374,22.4,22.4
Competition 0.5,91,Greedy,0.9125201956773805,1.0,40,5,0,5,1.0,6.313864017774589,1.0,1.0
Competition 0.5,91,Threshold_6,0.9125201956773805,1.0,40,5,0,5,1.0,7.667039666195298,7.4,7.4
Competition 0.5,91,Threshold_8,0.9125201956773805,1.0,40,5,0,5,1.0,7.400239979732293,9.4,9.4
Competition 0.5,91,Optimal_Stopping,0.9125201956773805,1.0,40,5,0,5,1.0,5.952172256501856,12.6,12.6
Competition 0.5,92,Greedy,0.9236514632091138,1.0,40,5,0,5,1.0,6.204947019117432,1.0,1.0
Competition 0.5,92,Threshold_6,0.9236514632091138,1.0,40,5,0,5,1.0,7.875280261305548,2.4,2.4
Competition 0.5,92,Threshold_8,0.9236514632091138,1.0,40,5,0,5,1.0,5.2997670304633555,24.4,24.4
Competition 0.5,92,Optimal_Stopping,0.9236514632091138,1.0,40,5,0,5,1.0,7.618495877778436,14.8,14.8
Competition 0.5,93,Greedy,0.8432360255693315,1.0,40,5,0,5,1.0,2.3218541963976502,1.0,1.0
Competition 0.5,93,Threshold_6,0.8432360255693315,1.0,40,5,0,5,1.0,8.269161781591412,3.0,3.0
Competition 0.5,93,Threshold_8,0.8432360255693315,1.0,40,5,0,5,1.0,8.985401725954594,2.8,2.8
Competition 0.5,93,Optimal_Stopping,0.8432360255693315,1.0,40,5,0,5,1.0,6.791867481282836,28.6,28.6
Competition 0.5,94,Greedy,0.9125857631631918,1.0,40,5,0,5,1.0,4.7173544529984275,1.0,1.0
Competition 0.5,94,Threshold_6,0.9125857631631918,1.0,40,5,0,5,1.0,7.728619100863833,2.6,2.6
Competition 0.5,94,Threshold_8,0.9125857631631918,1.0,40,5,0,5,1.0,7.0868317483786445,21.4,21.4
Competition 0.5,94,Optimal_Stopping,0.9125857631631918,1.0,40,5,0,5,1.0,7.116599759993308,13.6,13.6
Competition 0.5,95,Greedy,0.9290253931527312,1.0,40,5,0,5,1.0,4.479022348285902,1.0,1.0
Competition 0.5,95,Threshold_6,0.9290253931527312,1.0,40,5,0,5,1.0,8.526023112234007,1.8,1.8
Competition 0.5,95,Threshold_8,0.9290253931527312,1.0,40,5,0,5,1.0,8.81495751157692,11.2,11.2
Competition 0.5,95,Optimal_Stopping,0.9290253931527312,1.0,40,5,0,5,1.0,6.711118211448129,22.8,22.8
Competition 0.5,96,Greedy,0.9275411951567788,1.0,40,5,0,5,1.0,3.632064373051935,1.0,1.0
Competition 0.5,96,Threshold_6,0.9275411951567788,1.0,40,5,0,5,1.0,7.684921869279888,1.8,1.8
Competition 0.5,96,Threshold_8,0.9275411951567788,1.0,40,5,0,5,1.0,8.770784061020736,6.0,6.0
Competition 0.5,96,Optimal_Stopping,0.9275411951567788,1.0,40,5,0,5,1.0,6.5814723139632365,13.2,13.2
Competition 0.5,97,Greedy,0.882395056545601,1.0,40,5,0,5,1.0,4.8738226986103985,1.0,1.0
Competition 0.5,97,Threshold_6,0.882395056545601,1.0,40,5,0,5,1.0,8.08332425628805,1.6,1.6
Competition 0.5,97,Threshold_8,0.882395056545601,1.0,40,5,0,5,1.0,9.123760894403594,13.8,13.8
Competition 0.5,97,Optimal_Stopping,0.882395056545601,1.0,40,5,0,5,1.0,6.415002458460488,26.8,26.8
Competition 0.5,98,Greedy,0.8035425162626325,1.0,40,5,0,5,1.0,4.29224590361303,1.0,1.0
Competition 0.5,98,Threshold_6,0.8035425162626325,1.0,40,5,0,5,1.0,8.386493921149203,2.6,2.6
Competition 0.5,98,Threshold_8,0.8035425162626325,1.0,40,5,0,5,1.0,6.142353963447382,18.6,18.6
Competition 0.5,98,Optimal_Stopping,0.8035425162626325,1.0,40,5,0,5,1.0,6.515942867533239,33.4,33.4
Competition 0.5,99,Greedy,0.893239865119396,1.0,40,5,0,5,1.0,5.617898076874584,1.0,1.0
Competition 0.5,99,Threshold_6,0.893239865119396,1.0,40,5,0,5,1.0,8.450601842349158,2.2,2.2
Competition 0.5,99,Threshold_8,0.893239865119396,1.0,40,5,0,5,1.0,8.696525368326963,3.6,3.6
Competition 0.5,99,Optimal_Stopping,0.893239865119396,1.0,40,5,0,5,1.0,4.8112506020455115,27.2,27.2
Competition 1,0,Greedy,1.0,1.0,80,10,0,10,1.0,5.5342264900261,1.0,1.0
Competition 1,0,Threshold_6,1.0,1.0,80,10,0,10,1.0,5.982532168066442,32.7,32.7
Competition 1,0,Threshold_8,1.0,1.0,80,10,0,10,1.0,4.345938292554525,56.3,56.3
Competition 1,0,Optimal_Stopping,1.0,1.0,80,10,0,10,1.0,4.707347681897702,51.9,51.9
Competition 1,1,Greedy,1.0,1.0,80,10,0,10,1.0,6.377647353280696,1.0,1.0
Competition 1,1,Threshold_6,1.0,1.0,80,10,0,10,1.0,7.507306785532412,17.2,17.2
Competition 1,1,Threshold_8,1.0,1.0,80,10,0,10,1.0,7.140343643681848,25.1,25.1
Competition 1,1,Optimal_Stopping,1.0,1.0,80,10,0,10,1.0,3.9267122186900343,50.3,50.3
Competition 1,2,Greedy,1.0,1.0,80,10,0,10,1.0,6.748371674414928,1.0,1.0
Competition 1,2,Threshold_6,1.0,1.0,80,10,0,10,1.0,7.684669973708405,2.7,2.7
Competition 1,2,Threshold_8,1.0,1.0,80,10,0,10,1.0,5.886556936045709,48.8,48.8
Competition 1,2,Optimal_Stopping,1.0,1.0,80,10,0,10,1.0,4.778004080583121,59.4,59.4
Competition 1,3,Greedy,1.0,1.0,80,10,0,10,1.0,5.999210035381603,1.0,1.0
Competition 1,3,Threshold_6,1.0,1.0,80,10,0,10,1.0,5.787270759919773,33.2,33.2
Competition 1,3,Threshold_8,1.0,1.0,80,10,0,10,1.0,4.472262249022819,56.3,56.3
Competition 1,3,Optimal_Stopping,1.0,1.0,80,10,0,10,1.0,4.132860056190539,42.7,42.7
Competition 1,4,Greedy,1.0,1.0,80,10,0,10,1.0,5.601429171675725,1.0,1.0
Competition 1,4,Threshold_6,1.0,1.0,80,10,0,10,1.0,7.566038873210911,2.8,2.8
Competition 1,4,Threshold_8,1.0,1.0,80,10,0,10,1.0,5.009309286521129,56.4,56.4
Competition 1,4,Optimal_Stopping,1.0,1.0,80,10,0,10,1.0,3.9958400807652787,50.7,50.7
Competition 1,5,Greedy,1.0,1.0,80,10,0,10,1.0,4.140339516289093,1.0,1.0
Competition 1,5,Threshold_6,1.0,1.0,80,10,0,10,1.0,7.007665834486383,10.4,10.4
Competition 1,5,Threshold_8,1.0,1.0,80,10,0,10,1.0,4.370421755626031,72.1,72.1
Competition 1,5,Optimal_Stopping,1.0,1.0,80,10,0,10,1.0,3.7990794221957684,50.4,50.4
Competition 1,6,Greedy,1.0,1.0,80,10,0,10,1.0,3.809372678644521,1.0,1.0
Competition 1,6,Threshold_6,1.0,1.0,80,10,0,10,1.0,8.025582031995558,10.6,10.6
Competition 1,6,Threshold_8,1.0,1.0,80,10,0,10,1.0,4.583452242583598,64.4,64.4
Competition 1,6,Optimal_Stopping,1.0,1.0,80,10,0,10,1.0,4.125090943095085,59.2,59.2
Competition 1,7,Greedy,1.0,1.0,80,10,0,10,1.0,7.050499368892618,1.0,1.0
Competition 1,7,Threshold_6,1.0,1.0,80,10,0,10,1.0,6.547377457988359,17.2,17.2
Competition 1,7,Threshold_8,1.0,1.0,80,10,0,10,1.0,6.862185716829416,32.9,32.9
Competition 1,7,Optimal_Stopping,1.0,1.0,80,10,0,10,1.0,4.0125445840847025,65.0,65.0
Competition 1,8,Greedy,1.0,1.0,80,10,0,10,1.0,4.634547941447986,1.0,1.0
Competition 1,8,Threshold_6,1.0,1.0,80,10,0,10,1.0,5.994474160935196,25.5,25.5
Competition 1,8,Threshold_8,1.0,1.0,80,10,0,10,1.0,5.531060236867438,48.5,48.5
Competition 1,8,Optimal_Stopping,1.0,1.0,80,10,0,10,1.0,4.743645618981914,58.6,58.6
Competition 1,9,Greedy,1.0,1.0,80,10,0,10,1.0,5.764342934797832,1.0,1.0
Competition 1,9,Threshold_6,1.0,1.0,80,10,0,10,1.0,7.908344564389514,2.3,2.3
Competition 1,9,Threshold_8,1.0,1.0,80,10,0,10,1.0,5.147424854315707,56.4,56.4
Competition 1,9,Optimal_Stopping,1.0,1.0,80,10,0,10,1.0,4.559706206068044,58.6,58.6
Competition 1,10,Greedy,1.0,1.0,80,10,0,10,1.0,5.586373257634689,1.0,1.0
Competition 1,10,Threshold_6,1.0,1.0,80,10,0,10,1.0,7.232594655939468,18.3,18.3
Competition 1,10,Threshold_8,1.0,1.0,80,10,0,10,1.0,5.6674028075567,56.8,56.8
Competition 1,10,Optimal_Stopping,1.0,1.0,80,10,0,10,1.0,4.6198705624295835,58.3,58.3
Competition 1,11,Greedy,1.0,1.0,80,10,0,10,1.0,4.9797291169757765,1.0,1.0
Competition 1,11,Threshold_6,1.0,1.0,80,10,0,10,1.0,6.318277794459488,25.6,25.6
Competition 1,11,Threshold_8,1.0,1.0,80,10,0,10,1.0,6.933938502837035,33.1,33.1
Competition 1,11,Optimal_Stopping,1.0,1.0,80,10,0,10,1.0,3.0149496088571057,72.7,72.7
Competition 1,12,Greedy,1.0,1.0,80,10,0,10,1.0,5.76346268835735,1.0,1.0
Competition 1,12,Threshold_6,1.0,1.0,80,10,0,10,1.0,5.622374691608601,41.1,41.1
Competition 1,12,Threshold_8,1.0,1.0,80,10,0,10,1.0,5.666954227566197,40.5,40.5
Competition 1,12,Optimal_Stopping,1.0,1.0,80,10,0,10,1.0,4.124479376572035,53.4,53.4
Competition 1,13,Greedy,1.0,1.0,80,10,0,10,1.0,5.3506622938859305,1.0,1.0
Competition 1,13,Threshold_6,1.0,1.0,80,10,0,10,1.0,7.222975357226046,9.5,9.5
Competition 1,13,Threshold_8,1.0,1.0,80,10,0,10,1.0,5.590948985821443,56.5,56.5
Competition 1,13,Optimal_Stopping,1.0,1.0,80,10,0,10,1.0,3.9027656081025244,57.8,57.8
Competition 1,14,Greedy,1.0,1.0,80,10,0,10,1.0,5.722026839060688,1.0,1.0
Competition 1,14,Threshold_6,1.0,1.0,80,10,0,10,1.0,7.335893737247076,10.5,10.5
Competition 1,14,Threshold_8,1.0,1.0,80,10,0,10,1.0,6.160334578404301,49.0,49.0
Competition 1,14,Optimal_Stopping,1.0,1.0,80,10,0,10,1.0,4.3530211557986656,72.5,72.5
Competition 1,15,Greedy,1.0,1.0,80,10,0,10,1.0,4.508847634192297,1.0,1.0
Competition 1,15,Threshold_6,1.0,1.0,80,10,0,10,1.0,6.562143298762743,17.5,17.5
Competition 1,15,Threshold_8,1.0,1.0,80,10,0,10,1.0,4.5922853840214035,64.3,64.3
Competition 1,15,Optimal_Stopping,1.0,1.0,80,10,0,10,1.0,4.780292669952199,58.8,58.8
Competition 1,16,Greedy,1.0,1.0,80,10,0,10,1.0,5.598845317673657,1.0,1.0
Competition 1,16,Threshold_6,1.0,1.0,80,10,0,10,1.0,7.772643029534549,16.9,16.9
Competition 1,16,Threshold_8,1.0,1.0,80,10,0,10,1.0,6.325358781143686,40.8,40.8
Competition 1,16,Optimal_Stopping,1.0,1.0,80,10,0,10,1.0,3.8162137910944574,57.6,57.6
Competition 1,17,Greedy,1.0,1.0,80,10,0,10,1.0,4.886534450158874,1.0,1.0
Competition 1,17,Threshold_6,1.0,1.0,80,10,0,10,1.0,7.509168185462312,4.6,4.6
Competition 1,17,Threshold_8,1.0,1.0,80,10,0,10,1.0,3.4073256392544735,72.3,72.3
Competition 1,17,Optimal_Stopping,1.0,1.0,80,10,0,10,1.0,3.932081505756326,65.0,65.0
Competition 1,18,Greedy,1.0,1.0,80,10,0,10,1.0,5.166688415872422,1.0,1.0
Competition 1,18,Threshold_6,1.0,1.0,80,10,0,10,1.0,6.892485008435652,10.3,10.3
Competition 1,18,Threshold_8,1.0,1.0,80,10,0,10,1.0,6.077743681449512,48.8,48.8
Competition 1,18,Optimal_Stopping,1.0,1.0,80,10,0,10,1.0,3.974417105264723,50.4,50.4
Competition 1,19,Greedy,1.0,1.0,80,10,0,10,1.0,5.9427890823869305,1.0,1.0
Competition 1,19,Threshold_6,1.0,1.0,80,10,0,10,1.0,5.695545420792501,41.2,41.2
Competition 1,19,Threshold_8,1.0,1.0,80,10,0,10,1.0,5.033568675494156,56.6,56.6
Competition 1,19,Optimal_Stopping,1.0,1.0,80,10,0,10,1.0,4.448162482082326,44.6,44.6
